song_id	year_end_score	is_pop	year
3H2Yq7rNvAMWnmSAEHqRT5	542	False	2009
4fIWvT19w9PR0VVBuPYpWA	533	False	2009
6Gd842MwS4ySeBdQTU09sh	532	False	2009
1s0Qy8SEPTR1hUAA0ikC7A	532	False	2009
0GX5oOKtU0nnx5OkhenW2i	526	False	2009
7gihksIHhs6nw5tYlI6UEq	525	False	2009
1HR2CTi0ytRJIcik1QKdOa	524	False	2009
68qJGt0E1gB4MaQOZcGGK5	515	False	2009
048fAgdSLnAbQZG1ePSUKb	513	False	2009
5XRHGXut00SrJUFmcn2lQF	504	False	2009
2I1rr3kX0iMyorP5HOBRbL	490	False	2009
7yws3pF3FFguwT2Psi6c15	485	False	2009
4He7bzKBaiu7CRz4wGkZzx	485	False	2009
6yrU8Dn9x8KcAftMIODkyP	476	False	2009
6mDpUEYNqfdDQ0OWfjLIhX	475	False	2009
07HPV6hzecJmMJwsIX8YVU	469	False	2009
6m1sJMWeAkCG5eECKaGFew	466	False	2009
3qdVKNSeUOiBoFDPv75LrN	464	False	2009
1olyiS0mk5NwWZ7brgmMrM	461	False	2009
5bpx60gYQoDDJcP7vBygPB	460	False	2009
1E8wif6bVXurUgxV8Gfwrw	449	False	2009
7CNd7rjfVt74TFlcOcnZgN	448	False	2009
4GHb1NnGMDkHjUAEaDJKZr	436	False	2009
2T60FBVdiwVFXSI7gbPj4E	435	False	2009
0J3MfW6wwIBqC4zjp5AbQL	435	False	2009
0V6Na986SNXm1CpreVF56E	434	False	2009
3Lk7RWStfLaHG7lXsuS87j	434	False	2009
08NPIspzvBNj88lHalgA4V	430	False	2009
2r8JyfxLyQg3IhnxKro4j8	430	False	2009
63XXvHR6FfiRDk5lKNNCMI	429	False	2009
5hdLExWFX65PEWnk1sEOzO	428	False	2009
0RjREKdThmC5SjTdvRyIjC	427	False	2009
6bbbvbFBE4ACieC5R3548R	425	False	2009
5pPi94jT2q88tkjDhBu6IV	419	False	2009
6TfBA04WJ3X1d1wXhaCFVT	415	False	2009
56z2qI0gKcPthQF6l8AW3E	415	False	2009
1fgHi1HhKJ6tB41eOWbwVy	415	False	2009
0GneFCOVzvi6ok0oRC7Kfu	413	False	2009
4PyKicaf5RL5tlidl6ZMO5	407	False	2009
2rz6VejmNOpW1alXsDERp1	404	False	2009
7JVJQ7LPj1O9l6vTz5S4s9	396	False	2009
6FN3r0ZQxlb1WpwOOLhlwE	393	False	2009
5ItzU5pBrFmRUudfr5RkJP	389	False	2009
0M9VqYG0wVun054JIdwFO8	388	False	2009
3gyMmFxtiggah9591Zni3R	383	False	2009
0nJZDtAaqO7o9mb6YoBfqO	380	False	2009
0VeI4Zyirc6yuJ4P7fudjE	361	False	2009
3lRSz6HujrSy9b3LXg2Kq9	360	False	2009
3WlxoTtsMW774Dltk8ZF2p	357	False	2009
3q2NeHhnBXrsphLcY4Exxj	355	False	2009
0CkSF2TAqIu8TJaVwwAOnT	355	False	2009
5nB5bek72WORC5jegCIPNk	348	False	2009
5T0LcVM6SwLX95hLedcseh	346	False	2009
34Z1kKEKVoGZwTiM5GDhmF	344	False	2009
2sPva3d85R7yKf60y7QZpD	343	False	2009
0gTEBEvVYhVAbq0M7ZuWhe	342	False	2009
7ytLGF9Ua5g5MylbwtxzZC	342	False	2009
4J9qfNgyYFAkUK8oIOohN1	342	False	2009
3KsatAMRt1a7iryhWt5I8U	339	False	2009
06G1SCVVYRSDCFGMSnDvpv	334	False	2009
0f62w1teOSaYgKObtzygaR	331	False	2009
1zt1412lDhhfB2EVjIVuJb	329	False	2009
1HfxPaJggVwFsvOtHbVzMz	327	False	2009
0tfwLJyE3HifJVD1e0dqPU	327	False	2009
7xVwhsuZTUWhIyFeDH6rYr	324	False	2009
21XsBxsHuD8Ijk1mvR9bIb	323	False	2009
5lR4YDKdhJUkGUYMrMRx43	316	False	2009
4urxRqBRiaH0i20OKBsgxc	313	False	2009
6IUhR2DafUNtRFMy693eBM	312	False	2009
4GhbRPmkVfAZmSQZqdifrn	308	False	2009
6XIiqQp6A0gzaIEaDszkZX	303	False	2009
1LC0yRj180R56aJzb6mC4a	297	False	2009
1v0E30pA3wOBXuDxfsyOPa	295	False	2009
0ReNbPVMU7jUWqn1yHo9cE	282	False	2009
5u4MUjBCPUiP1cmWzfzqsY	280	False	2009
6WWvcA62QlnRguluWAk6bv	278	False	2009
1Y8ddVupH6D6Q4mzVCJzHO	276	False	2009
1z1oLhuJN2rhZH7qh6gyZG	275	False	2009
2H9CKpZiLDF223BbwehpDF	273	False	2009
4qOp34xB6NwFvxg6ZKC3WY	264	False	2009
4Onlx3t98YDeu8bM7wRS5K	260	False	2009
4gwDrsXJPXfCAYFbpUjeCW	260	False	2009
48TPQWN8wy8vgJ0rKWM0z3	256	False	2009
0pRfOWb0VgT5o8bws4iHvf	255	False	2009
4ttCCNTaRSKmgFYOmNQzsO	254	False	2009
4n8Syhm2XQOvenU8SnVAhZ	251	False	2009
7KRnJW2x33Mb84NavoKmbh	250	False	2009
2AZXWLZti5isfKDxzKhYl2	250	False	2009
3fbNKNZLuH8ZStxcVVeORs	247	False	2009
1k3fp2namKywjKBbkrCMtV	245	False	2009
5m7on0zpnmeAXy72ANrmfU	243	False	2009
5xgAPoTn4YswCIOjAGNWJI	241	False	2009
5t0pvNISvXLaNIx253Oe2v	241	False	2009
25KX7nIM4INAkiGH7LY8xF	239	False	2009
38YgZVHPWOWsKrsCXz6JyP	238	False	2009
71WAtDcWVYMoCsblD2uQXx	238	False	2009
7aySoZnwt7c6lA54qVVUOk	238	False	2009
4uGucgzv0ydi35DgAlsTQ4	236	False	2009
1Ec7xc3zWcd4ysMINmr9LW	235	False	2009
1wkGTsSqUhvvXgi0yX9haQ	233	False	2009
1yK9LISg5uBOOW5bT2Wm0i	229	False	2009
6nEcGnpDVVkUlCSeVSAUry	228	False	2009
3iL2l5gUqyPS6vDwJFgJTR	228	False	2009
3IVpF7FvRxuOFH9RvY4wrK	221	False	2009
0COfLFERqoeYqMqolKc2It	218	False	2009
619bJQ9uDi8dnXzLebFI7y	210	False	2009
01Ynfp1UOc9Tep3a25ySqX	209	False	2009
7lIyBKp2KX7ABDjDfo9EtL	209	False	2009
4gJxLdiZXkKiSbvpFHNu8n	202	False	2009
1J4HTEFSDx9DWyJVH5uv1b	198	False	2009
2PN3gbuBn5WBEwrEJH3xiu	197	False	2009
0yIywEquxORnu1dR0WYsdN	197	False	2009
3CJdDqehVinU810wsTjt6v	197	False	2009
446Opstox0MKqjsstafSRH	195	False	2009
51sAyKNqp9QI3fq8vaHfIP	194	False	2009
2ySDKHsjXDrvEOtgEW2YWg	194	False	2009
7xZa00kpFR3r7UqeczbVPE	193	False	2009
7hQHvBW5TllV3XAr3m4G0C	191	False	2009
2VkD1v3tYy51yHdalZzEgJ	188	False	2009
7zqM7Wm2xJLZ50qAnTLoHD	180	False	2009
5DWmvAL8WPuncj8tSxFVNC	177	False	2009
2Dz5WpEWA0vhnMmEPYiZ2y	175	False	2009
10xcIQQEJSEIOgG1HvS3t9	169	False	2009
43wOnyLJcwYfKVNxXZWPDz	167	False	2009
4I1P0QQcNEaWXstahyUaPp	167	False	2009
3mtD9289UiIcGWu6BOvS1t	166	False	2009
6ovFJkdau79DuXEvQjPaNH	166	False	2009
0n6Rakh2ND1JR03sXEviS2	166	False	2009
0m0FYyIbSDiASOlQ64GDO5	163	False	2009
3u0iJcNE8fHupAO2OOqGlC	159	False	2009
1yDJcXc549N6AabNBzFAku	158	False	2009
0W9Xvd4Qx1aZPxEi94vgRY	157	False	2009
7bppBAD4NHqVqzXkrkZVxY	156	False	2009
7hR5toSPEgwFZ78jfHdANM	154	False	2009
5j6ODxGVhAWeCS49bBKuxz	154	False	2009
4nTjkWK590oBDcnIxTr1mI	152	False	2009
4mIwoDxYxRJ2off7985qJC	151	False	2009
6zJ8Kn97fZhj10pdHs4X8r	150	False	2009
0XjXQDJpajDzCdpazp1562	149	False	2009
0X3gecBbAJ0yCccoF8GU8k	147	False	2009
4EW8simi1XfAph3nfsaPzz	144	False	2009
6qU37BgVfPhpb2rhYzZWrF	140	False	2009
5VHdgl9hFUmabiCO5jeISv	139	False	2009
5J0d605KKCz4x8zbUKTaPe	137	False	2009
7uPQU7uKvsZZ7T9XnpBpFg	136	False	2009
3F8xLc6T4VvKH7I6wqVAN2	131	False	2009
2fSsECYZZYs6CnmF7y7rL2	130	False	2009
6cMF1mBJlxhGlPSa5g7ssR	124	False	2009
3TCo2hT9u4X3jxKbc9mBtU	124	False	2009
0hB1uwlVqGQCKaFGcTs6Tg	121	False	2009
6tVwi09OwB7zVYV0NUajeP	119	False	2009
3SK0wdiECK6UltzbYm2rkd	115	False	2009
2nX9948PslVYrrHUf6w0eL	113	False	2009
4xNfsvj9mOVnMTvHZZ8HNk	112	False	2009
6vMiU1tMnWXkWlmMWjX6ZN	105	False	2009
16sbugRbf9xEKlekuQ7Whm	104	False	2009
35SuLFF1dk9nBgjE2HzTzp	103	False	2009
4GXH9A6fzuE0MNtqtzjhLg	100	False	2009
2DHc2e5bBn4UzY0ENVFrUl	98	False	2009
2GGXna7FXpFGhFfeuCijZ0	98	False	2009
15PRxID4aGtOncbffzgZXI	97	False	2009
0m3Ze0cy8qBHSsV2exAfCw	94	False	2009
7g8OpS827dAYU067lZaR0L	92	False	2009
2p07VcUwRZ5sru3mJ0JogS	90	False	2009
1WtTLtofvcjQM3sXSMkDdX	88	False	2009
4kTLpAbhuEGHAAdDjOIWaa	86	False	2009
07o5JbRuDi5ir7rhsOi0ap	85	False	2009
5zuoz1NBnpoHK6g5sbEH8F	84	False	2009
3SC4yUuwlSL8NvsYgo7B0M	82	False	2009
6PAL3nzEgroNOMurJAjpFX	82	False	2009
1jJci4qxiYcOHhQR247rEU	80	False	2009
6X0U1NIujkYExpcho01OXG	78	False	2009
09b5vch8cDyMN8vYA2lEwk	78	False	2009
4vHb7FSiLF1llpDilBKn6W	78	False	2009
2E6gb0Ngrvun6CUAUkvZPI	76	False	2009
0XfTh16YcKPzdxMPTeKTAq	75	False	2009
70NGpcNvhI2hqonWNAETIu	74	False	2009
4qmUWu3rhuIR0Ox8hAjEIa	73	False	2009
0cEG04R5cldkTLzK6phlcn	71	False	2009
20m3aiJZdxy6kzOapoVTyD	71	False	2009
12wSL3tGk3MtbDEhfG7xy3	71	False	2009
6ZZQ0vfRG81flUdm35wGd5	69	False	2009
1piLu6VDrRyYvSaZH8wLoh	69	False	2009
4sYtB4bMICLq5KkSJKiRxP	68	False	2009
0YNVmafxKWRGLWGWMX3Zcj	67	False	2009
6mmtxbG5pzkrJ0BrSdg9uW	67	False	2009
7zKObGlclVsHMwOG0Q3wYO	64	False	2009
3IsobHWIgahxkOyznL070m	60	False	2009
0BmT0BVnYYggf7V4NCtx2B	59	False	2009
7MlEmf2a7vrvXJ1v0AHFoe	57	False	2009
7cYQHfMILwVO3QH2OgEiNG	55	False	2009
2nJgEO3puyn2Pr81cNXcmY	54	False	2009
34VUTYlHBr3kcJ8kpTLDIS	51	False	2009
4Czm9ZRnUzQJZn9y5QYwxf	51	False	2009
0UrheRSNBXBiZgudI7tVQ2	50	False	2009
4sjLcE0GQ6urc4iUXsUPe9	50	False	2009
1LL2jGP1hehUlAccRCxmV4	50	False	2009
5iJ6Ocsmal9bd8TNuCaSNx	48	False	2009
3pqs84AH87dMvHTvE1eckd	46	False	2009
7IY0gMxuNTkzmPO9z1tUc5	45	False	2009
6NnldRbaV3HPKAFWPOVoaW	45	False	2009
0xwWgANkivEPqyPBiYXbzi	44	False	2009
04hf4vWXR2ObRoxz9FR4a4	42	False	2009
29Srmzqyig5Tg5EitFXsb8	42	False	2009
6umBxaxgV2q52o3Q8wH2Ma	39	False	2009
0mKR21gUonhfqYnIHyNXjA	39	False	2009
6St9lR6dhV2tpCNVz7qfrS	38	False	2009
3oQ5kA2PGJlztciJk3SKA0	38	False	2009
18eoNBn1L1li2TvPa2DupB	37	False	2009
4M44ezhmtmWq97SZATK9eD	37	False	2009
6ehdLJccEX1gFihR7RszAT	36	False	2009
2O2ii9OPZYh1NBXo9FtE0Y	36	False	2009
7KnMHRj5xqsOGLv8lGCPa6	36	False	2009
6r9uMZ7NBaMO1ovylcJZI4	36	False	2009
3ir4E3P4i2ImKS3KakVP03	36	False	2009
002pGYO81GoXdB8uNqB4w8	35	False	2009
0R8bEpEWms490hLD4DNvIr	35	False	2009
0a4HnQAiD08Yg8z30yfPhI	34	False	2009
7LcNhnWCI9w9ivknoSqtvK	34	False	2009
6stxKQ2M28z3YYHxVnyTVv	34	False	2009
47No93LxERvV6MtOAmQzHS	34	False	2009
6pDXg1qNKBf5T1WgBRSpNk	34	False	2009
0h87GbMRuU8ENP8LmdeA22	34	False	2009
6OtCIsQZ64Vs1EbzztvAv4	32	False	2009
3X3f9HuzopmSjEEF7BApar	32	False	2009
6sSDEFMeyf16WRDLRCXwTc	31	False	2009
1Y7abeCiyuhkE7lVliXkWp	30	False	2009
6MlUbhFJTiKLGmm0b1q1cr	30	False	2009
2D52zjCyqEIQa221lhw6uk	29	False	2009
31PlzhhxkIgbR3iEX9SqbL	29	False	2009
2TMApkmCp2KYmUDiJGLisw	28	False	2009
65YX6qx31L6SOQlrSMGYeM	28	False	2009
25TQBBKOrtTfnH6QBM9He1	28	False	2009
6ftcAmQPmGbk7Gkr5MJe4T	27	False	2009
1mvyqSb1tOvtVP1qfWEyPa	27	False	2009
5fPLMDfVlN0iisTz4Muen7	25	False	2009
00zqTWtvCWvDtAqoLRl6Sy	25	False	2009
1nPcJ0jcjROSvaVyon3FXn	25	False	2009
0m8Ta268d1kBBG7lxMyWqa	24	False	2009
4cJCNgN7nEF6Y560qcAAaQ	24	False	2009
7MFvqBJ3ozTwDrf5VfoW8U	24	False	2009
12SUwAYy47C6lpCbBOxoEk	23	False	2009
6uq4CjBN51iCkbwrqc2xsU	23	False	2009
63L9AjBDN3SOMbJlBkFqiZ	23	False	2009
1q9pBaYcydq7LyYwD8SEBs	22	False	2009
7yuWHdSLrknIYMgbkdmPOS	22	False	2009
6u38x61qv7JBIJD4dqztmm	22	False	2009
4yMXS5xll38V9JVX8SMzYW	22	False	2009
1YlI31CCRSK4usdgh7yk7a	21	False	2009
1Zd9m5D3NFP7N20HVtkoAB	21	False	2009
0uqGXycobxJaUqe8bkuhLq	21	False	2009
2v5pkKEv1JPBCADyreLYW2	21	False	2009
69sRLJM4Wy2ykLs92f7prG	20	False	2009
1QkJBQnCv81ef7gyWMDL3Q	19	False	2009
4xvMOj9QANlmQ7If03em5Q	18	False	2009
1uCnwV9ABsYkNJmrpQOR1H	18	False	2009
019HTMqFkZn52QslajmGWv	18	False	2009
6J2eaUfiD15XOD4RJshwi6	17	False	2009
1sYloFVfC8uhNEGo8IM4Ug	17	False	2009
5D2Sr7fTxeVfO4cYniJG7X	16	False	2009
6x1stxDsnh4ZlEft29uhlR	16	False	2009
38xWaVFKaxZlMFvzNff2aW	15	False	2009
7xJqaCgeteqWPogqjjxkBl	14	False	2009
1Fo2N5iXRi37maMboaig7O	14	False	2009
3FRuUuqmFDk3BYHaDzAjTI	14	False	2009
2CYUjZDOOkj355xrByhnjb	14	False	2009
57i3M29DWoo7RDk0Tf0LZG	14	False	2009
6cUf9i28VLmBKCBTyiS4vT	13	False	2009
5qX2ZJoLEyFCTAdaCqUo7s	13	False	2009
4ecBN9b0KOmtClutR17SXJ	13	False	2009
7eM88DF4yL4hpNnB6oJLnD	12	False	2009
7zAiHY1YvdzGmvSXaLyBy4	12	False	2009
5WHjU4AtVwvUcEemV5ENmn	12	False	2009
3922kPG1JMYBNhACLo9j3f	11	False	2009
5uTtp149zjSYnQqTITyDxB	10	False	2009
2CIsr5cqDJeWffps0vtNeq	10	False	2009
1saymrNl2KWRAdfmCAyaZN	10	False	2009
0d0tJF80562KcMndcBcSfM	9	False	2009
4b3sAxlH3wN8fdfXERRGWj	9	False	2009
3mJBWnmzYyQkoe0tqgTw8g	9	False	2009
597i9UhHbW8hHgBUp8Tm54	9	False	2009
2tYzBN5rGuA6qVwxDKk1Ip	9	False	2009
1V4jC0vJ5525lEF1bFgPX2	9	False	2009
22hR7aDYKZrPKH18YLlyaV	8	False	2009
6BDeERHQayNucN7ukb3w69	8	False	2009
1r8kvW5Sax4ZsXfRkwM27z	8	False	2009
6rZsGpXDr0WsUSFitx3v8N	8	False	2009
0hkRONsyMGzkhJGc56L5v0	8	False	2009
3phIwcEdMEXf9NXAvtETIw	7	False	2009
5qddWI3SMzfPbZaOSj9XGw	7	False	2009
1QUKCwwCRGoqgF6BlXLBGL	7	False	2009
0ffOWJVrYmtKcmQJbPWuhc	7	False	2009
7g1yl3UgC1m0E1qPqCDwwZ	6	False	2009
08QZBupqwLXOalOpgiTi5e	6	False	2009
1yWOt2g4f5FfRC1YBbzxBO	6	False	2009
49MBX6Un597xDasqAcgN4G	6	False	2009
0vCTQcxSGAgjHaiAsIANKn	6	False	2009
2cvrqWPrVUampcQP46MMdV	5	False	2009
0Vx5HrgZHaXz03iu6eQP4g	4	False	2009
5eIDmPLBMXvayzvf2Bt45Z	4	False	2009
360UM2DaiHZPRu0EsrOvMp	3	False	2009
1rTRwnYTdSgiXKjoqmvvBr	3	False	2009
5g68y3Biz2gCg1FpMPGQvd	3	False	2009
4HYc74wPEfUAhlQFm4fZHa	2	False	2009
7rojor07Wzc7w3zXOxex80	2	False	2009
1bYtKF2sY2wLU6xdVaqIqD	2	False	2009
0zREtnLmVnt8KUJZZbSdla	2	False	2009
4bPeekGfzuqkmlpKiJur5o	2	False	2009
40e9kU9Wd4vbedqSA7Io4n	2	False	2009
4gs07VlJST4bdxGbBsXVue	1	False	2009
3gVDntrSjxw2GzBma5M9nG	1	False	2009
5w4Hocwc7JXeJhtoMPJtTZ	1	False	2009
0nkzd3yNniB767zSDDdLZ3	1	False	2009
7A46cXwEFak4CvsIW8vjxP	1	False	2009
7wZUrN8oemZfsEd1CGkbXE	4467	True	2008
4E6cwWJWZw2zWf7VFbH7wf	4096	True	2008
6rP7Qm2aMbWSBqJSFdEizv	3984	True	2008
3NZJlJemX3mzjf56MqC5ML	3754	True	2008
3EXoXwJg7YCKBG0GZbJFqB	3689	True	2008
1mea3bSkSGXuIRvnydlB5b	3687	True	2008
428lSKYV9R5f5d4XGOeniY	3591	True	2008
4hjuUelurEBKlqpJPJ77Iw	3523	True	2008
0GX5oOKtU0nnx5OkhenW2i	3416	True	2008
5jnxxpX2834SB6LJ0S73Uz	3103	True	2008
1EzrEOXmMH3G43AXT1y7pA	3065	True	2008
6IwKcFdiRQZOWeYNhUiWIv	3060	True	2008
28IEbk5a7twNTbUEvWslUb	2959	True	2008
5Lgcn7u07bHuqbOtXkN62u	2958	True	2008
1lkvpmrCaXK8QtliFDcHBO	2915	True	2008
0ByMNEPAPpOR5H69DVrTNy	2903	True	2008
2VOomzT6VavJOGBeySqaMc	2888	True	2008
5619Ojc6t9evEEs3B7Drhe	2871	True	2008
5Z0NSQVSXBlgqhqlMFPsZS	2836	True	2008
3goSVuTt3fDYDP6kRnFwuL	2790	True	2008
7EtbFMq11E2TW2uTDJZHzL	2789	True	2008
2vc02a4ycmDDnsybUueWZB	2716	True	2008
5j0McHPthKpOXRr3fBq8M0	2692	True	2008
43H3q2NWT9LCuYS1B5IUvV	2622	True	2008
5GRMCffONOMBPgkH2LKpzW	2602	True	2008
3XB7WVeKBh3nJJT45v29ng	2574	True	2008
7snx7w5WZLHovS0xC45ZfP	2501	True	2008
3mrPmEGCmjvWQenn1pWDJk	2479	True	2008
0ThuppsJMPWQPxjRF7bXJm	2441	True	2008
1pXrR5Y9OgcIV2JEAl2lCB	2433	True	2008
0tfwLJyE3HifJVD1e0dqPU	2235	True	2008
3DelzIn0lPwX4PeOJk9zDF	2220	True	2008
6ScJMrlpiLfZUGtWp4QIVt	2206	True	2008
3Ui2jdyxbZQrZohfM0NOgG	2185	True	2008
3MldzywZOH4Uci6bq9noyJ	2174	True	2008
6avyV3xlz2UFeiAUZ0SqyT	2169	True	2008
0EbnUc05YEKhZRKgbrZWpq	2155	True	2008
4yHFxB8kzzeuNvoouR8N0N	2142	True	2008
4o2O6WSkkJfcKxlED7WTQY	2109	True	2008
7dnTjdg0bKdEeY79ARjsKJ	2104	True	2008
6wZI4mdT8JwXgkGURnBQiq	2074	True	2008
2H1l4JczUDbiWfQtQElB05	2056	True	2008
1kusepF3AacIEtUTYrw4GV	2049	True	2008
2Rs03eNdCYdd5kZJUzFpO1	2043	True	2008
2iXBZ32Fz5VDCLeE0JIdX5	2042	True	2008
6Vi6gx8IMRXORPx8fPd2YJ	2010	True	2008
6m1sJMWeAkCG5eECKaGFew	1995	True	2008
476JcJ3TpAuCOlGdCmomGm	1973	True	2008
6AdLyvisRKHLAwARaZMGr6	1965	True	2008
4wCD0qOFNRu1Q6O3N6ycm4	1952	True	2008
21pySLskKIKrhDziCX5ojQ	1951	True	2008
6IUhR2DafUNtRFMy693eBM	1944	True	2008
1IAzD1muglOxOcPbUHs70R	1921	True	2008
6RpiAj9Ofv0Uqp6n2OuRoh	1919	True	2008
3JHDtmFdX9kdx9wz0md98U	1875	True	2008
3Q4WeJmzxuDpzMu9QjQqbM	1846	True	2008
4LyvsPgJtjUQQtw0FJ6Jys	1841	True	2008
1TEjSXPdAakDotj2Wji3PU	1835	True	2008
5dANgSy7v091dhiPnEXNrf	1801	True	2008
5o4W6yWSJD9e9Ea8YC9WjF	1780	True	2008
35SuLFF1dk9nBgjE2HzTzp	1766	True	2008
1wva1IlWLDNLgwipUWcmjy	1736	True	2008
7tawDKBYV9059X92D6dr7R	1710	True	2008
4GXH9A6fzuE0MNtqtzjhLg	1709	True	2008
6xlEwLvtwDXR3bfLPxnjv9	1700	True	2008
3pxCXv0NACYfYnLjFcQW5D	1690	True	2008
2VEsmoek0sol9MnJFyoG9e	1671	True	2008
2IBF9lQ9lgVai8LkskI5L7	1667	True	2008
1MsXh9Rl2RhscG7IaBhwU7	1642	True	2008
3zcmWxxUA7Em7X3IBqZGUo	1630	True	2008
31a04qZtEMnzRZI2nVsyOl	1613	True	2008
5rX6C5QVvvZB7XckETNych	1606	True	2008
3n5qF6aprwEIjHWuH5jECM	1589	True	2008
3wkNK8tJZ2stygNJm8RCRD	1579	True	2008
1yJ5fyqBusR7Verj8JGsKV	1578	True	2008
44xWtabQzBHKXxD0UVLSNQ	1565	True	2008
1zusIxNqJu8i4g6P6hJ2Qa	1561	True	2008
0OYcEfskah1egYHjYRvbg1	1553	True	2008
68Q1r5zDnnYaHkh80yal4A	1548	True	2008
4liGjmhCupa7RP9JaQELYx	1547	True	2008
70bcc6oaCznrl7ZYeBFh7T	1497	True	2008
2tVCFmn2zKg2wGXS1TCIIA	1492	True	2008
11WuptzKtcVfPMYaf5aook	1492	True	2008
0JVEpLj6fptu0VNBJcIygB	1490	True	2008
2dRPQFwPqAmc42mDRnsDQu	1480	True	2008
7maV3I3KQNYpsOWYTOhGqn	1470	True	2008
02QQXgeAghpU4smdM7l7We	1456	True	2008
2kNtAwWATYkqV3CdT20RV0	1448	True	2008
1vDEdno3PFjQ6bvpwBy1x7	1447	True	2008
3wKKkGVn7cVSfgPeYYIiXG	1446	True	2008
1D4PL9B8gOg78jiHg3FvBb	1437	True	2008
7gihksIHhs6nw5tYlI6UEq	1430	True	2008
2ie3ULfypsXKgNtU67alV7	1413	True	2008
1mJ05BN0So26a14iib85aI	1389	True	2008
1nuk1yTZO3zR8XB8Ofk9q3	1377	True	2008
0Ri0LzOMJmqi9HGZE5cRYV	1374	True	2008
10K3cLNxSH5XLs9X951hLR	1366	True	2008
1kxeWHF9PrCVZHvVskv8lg	1364	True	2008
2P1e3xpjDhYFqOFeu8IWzS	1361	True	2008
0FpT75cRdvf6va1TARHrl5	1360	True	2008
4kf33kU0KAlkNBK9pNbYNU	1342	True	2008
38NtFDymfkjqIOWwY3fQsu	1331	True	2008
0T2kNwYw4Z7rhziNRNsjfO	1321	True	2008
7g8OpS827dAYU067lZaR0L	1309	True	2008
6opRN637P6bHAgYQ0khTcE	1308	True	2008
0XfFxeXzMkIy5SWAVpOQin	1267	True	2008
7J46gwrIpjeaFsjB5X184J	1262	True	2008
3u0iJcNE8fHupAO2OOqGlC	1250	True	2008
2EvwLVrnYbCZEG6Kx5DCRy	1246	True	2008
1nBav5NMdJAERVDDEtQxYK	1235	True	2008
1vwUsp52io0AGQ5yv470IC	1234	True	2008
26VG1uCazw9xtVnq8A1vtd	1224	True	2008
42G1HYMReAOtTBC5julhg0	1224	True	2008
1dzQoRqT5ucxXVaAhTcT0J	1203	True	2008
3jlbL2OTD5YmIunYzgQTAN	1198	True	2008
4CA1ZvDNhoaCJcozvGP8WH	1193	True	2008
3gA5mE8cTVJGTVioDvYYu7	1188	True	2008
3uJggzf2q1lCOl8EiQHFvN	1178	True	2008
2p4LtUyn905XOPPqSbHEbP	1171	True	2008
5k3VjTwIsOjQ2woGz3Yx71	1166	True	2008
6lyKOW0FNW6aAZdKVgoM8m	1162	True	2008
5ExWY6ojo1Qm3rC7iaEqx2	1158	True	2008
7IxHyB6UoZW8EARDonolT2	1158	True	2008
6PCLAkqlGfk5SoAp8OmpIm	1155	True	2008
2IefsDKjQIAzcP9WgBn6Aq	1155	True	2008
3cm040EWro2UVWOxLr4G90	1152	True	2008
6JH9yWhgbm0y9iAJhCslNc	1150	True	2008
2VqAEP1yY5T523K7bZtL8a	1149	True	2008
61ehOd7NByNLD1C5AcQhEb	1145	True	2008
6WEBwvsmpaoGxka0tSh5a7	1139	True	2008
3lMgczyYCjVDpJX8Wl2ilu	1139	True	2008
5bHwCxqs3jhxjDeztcHFpd	1126	True	2008
5coEOBT0aQ8LjCErzj1wq5	1123	True	2008
3oTC5qoKq6nvz4Jj0DgCzF	1120	True	2008
7LFcepuZqkpghbKnslItnx	1108	True	2008
0J3MfW6wwIBqC4zjp5AbQL	1107	True	2008
0j0n5CUS1g3QSwDWg8r5qq	1099	True	2008
44AtutBMMWw14r9CkZ0wna	1099	True	2008
4wij8odSxdWox0mxG3SvDv	1097	True	2008
0x1LCpY9Rgeq97VPajm81B	1080	True	2008
4fixebDZAVToLbUCuEloa2	1070	True	2008
06T10fEzN8ZCcqzQZYA184	1066	True	2008
61RnPNHdba0aB7Itq2qCut	1064	True	2008
4n40hvXBCDQba3DO5BOm6P	1045	True	2008
7wqMZWYeBxJt0obQPnF5NX	1033	True	2008
4O4hiA7KxHhzv3s0QIHDlz	1022	True	2008
2cZ5ACJfBj2uAXARdHpjAW	1022	True	2008
72by3Re4C3eVEBXvsUo0zV	1006	True	2008
2nZH4dHaL48ljy2uBLZWTk	1006	True	2008
1kEp3Po9RUPm11N5ITOUWx	997	True	2008
7uYl7xgDeAOHP98obvrJvB	996	True	2008
5K2n2lJvHHqn5JRQ2yNsqi	989	True	2008
4dGJf1SER1T6ooX46vwzRB	972	True	2008
3aQgDeBNn3ENJs8pheM9NH	969	True	2008
71P9zDSwIhD3Cyi8mTIyl5	968	True	2008
7uPReljrrTaqzDCcx4JHmi	957	True	2008
5Wz9a5T5T3JgVDxMpX9BFu	954	True	2008
292hQrFkBjVmbHRqGVqBta	954	True	2008
0m0FYyIbSDiASOlQ64GDO5	944	True	2008
52K4Nl7eVNqUpUeJeWJlwT	942	True	2008
43ddJFnP8m3PzNJXiHuiyJ	942	True	2008
59kTVUKhpcFw9zMLPSbFvH	934	True	2008
4MlfMyLq5REr81WoHM6y0N	933	True	2008
1Kef862HDQdZQaXpxNtHuv	914	True	2008
33PowGnnFPgWSGHcGIQX1U	908	True	2008
5Hv1QAbRWrUSUHaT0CmnMS	902	True	2008
7zmqbdEqmQWgU2wOoBPG83	894	True	2008
